filename,width,height,class,xmin,ymin,xmax,ymax,angle
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4960.jpg,2560,1440,gun,779,313,1273,821,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4964.jpg,2560,1440,gun,451,826,776,1453,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4966.jpg,2560,1440,pistol,886,1068,1184,1434,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4967.jpg,2560,1440,gun,1121,561,1342,894,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4984.jpg,2560,1440,gun,1012,465,1291,963,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4985.jpg,2560,1440,gun,631,268,2142,1371,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4996.jpg,2560,1440,gun,1069,358,2395,1310,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4998.jpg,700,382,pistol,264,128,412,297,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5.jpg,292,173,gun,151,58,217,108,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W50.jpg,300,168,gun,193,0,276,112,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5001.jpg,2560,1440,gun,741,385,2398,1460,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5002.jpg,2560,1440,gun,1249,770,2312,1428,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5011.jpg,2560,1440,gun,1089,241,1361,709,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5024.jpg,1280,720,pistol,325,492,594,706,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5030.jpg,1280,720,gun,657,414,1059,671,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5032.jpg,1280,720,gun,0,211,269,395,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5033.jpg,1280,720,gun,367,248,643,461,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5035.jpg,1280,720,gun,456,289,780,563,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5040.jpg,1280,720,gun,370,239,866,560,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5041.jpg,1280,720,gun,670,257,836,371,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5043.jpg,1280,720,gun,307,276,705,531,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5045.jpg,1280,720,gun,103,251,688,619,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5046.jpg,1280,720,gun,533,250,637,327,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5048.jpg,1280,720,gun,391,215,1150,661,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5052.jpg,1280,720,gun,889,154,1200,328,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5066.jpg,1920,1080,pistol,956,448,1164,611,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5068.jpg,1920,1080,pistol,858,266,1267,687,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5076.jpg,500,335,pistol,106,68,207,188,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5078.jpg,1920,1080,pistol,631,37,1559,1086,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5084.jpg,1920,1080,pistol,597,121,1468,1062,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5089.jpg,1920,1080,gun,506,297,922,929,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5099.jpg,1920,1080,gun,15,699,525,1049,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W51.jpg,900,300,gun,614,163,867,310,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5107.jpg,1920,1080,gun,1050,340,1529,1087,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5109.jpg,719,1224,pistol,0,154,687,933,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5111.jpg,1920,1080,gun,40,261,1308,1054,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5114.jpg,1631,1055,gun,392,374,1625,1141,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5117.jpg,1629,1077,gun,422,230,720,756,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5125.jpg,1920,1080,gun,499,183,1814,1069,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5127.jpg,1920,1080,gun,571,326,1514,979,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5136.jpg,1920,1080,gun,211,346,1214,1132,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5137.jpg,1920,1080,gun,563,328,1501,976,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W514.jpg,1140,530,gun,49,0,1125,612,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5140.jpg,1920,1080,gun,565,308,1705,1072,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5143.jpg,1920,1080,gun,675,242,1628,883,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5146.jpg,1920,1080,gun,485,300,1389,918,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5147.jpg,1920,1080,gun,328,294,1748,1140,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5158.jpg,1920,1080,gun,777,453,1086,723,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5163.jpg,1920,1080,gun,1003,422,1892,1045,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5165.jpg,1920,1080,gun,1057,448,1927,1033,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5171.jpg,1920,1080,gun,780,145,1841,821,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5178.jpg,1920,1080,gun,561,273,1822,1050,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5179.jpg,1920,1080,gun,399,436,1291,1046,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5181.jpg,1920,1080,gun,909,138,1576,549,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5184.jpg,1920,1080,gun,463,339,1552,1068,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5185.jpg,1920,1080,gun,638,92,1408,638,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5192.jpg,1920,1080,gun,1144,389,1508,585,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5201.jpg,1920,1080,gun,711,283,1391,868,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5202.jpg,1920,1080,gun,403,150,935,564,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5205.jpg,1920,1080,pistol,585,222,1642,1083,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5206.jpg,1920,1080,pistol,238,593,438,775,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5215.jpg,1920,1080,pistol,880,560,1373,973,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5218.jpg,1920,1080,pistol,863,180,1040,354,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5225.jpg,1920,1080,gun,507,289,917,608,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5229.jpg,1920,1080,pistol,1266,403,1459,692,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5236.jpg,1920,1080,pistol,661,644,903,843,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W524.jpg,300,168,gun,103,0,286,145,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5243.jpg,1920,1080,gun,710,312,936,488,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5246.jpg,1920,1080,gun,822,527,1228,825,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5249.jpg,1920,1080,gun,44,258,443,496,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5250.jpg,1920,1080,gun,627,695,1157,1026,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5250.jpg,1920,1080,gun,13,223,391,492,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5253.jpg,554,350,pistol,52,21,472,357,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5264.jpg,661,496,pistol,437,196,594,296,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5273.jpg,1920,818,gun,2,42,1254,846,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5299.jpg,1920,1080,gun,431,585,1145,1010,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W53.jpg,276,183,pistol,150,69,177,92,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5301.jpg,1920,1080,gun,645,279,1598,898,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5306.jpg,1920,1080,gun,960,361,1439,1087,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5317.jpg,1920,1080,gun,725,119,1359,1080,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5322.jpg,1920,1080,pistol,479,76,860,389,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5343.jpg,1920,1080,gun,658,125,1102,463,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5363.jpg,1920,1080,gun,3,379,370,630,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5366.jpg,1920,1080,gun,295,208,814,601,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5367.jpg,1920,1080,gun,0,196,350,473,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5368.jpg,1920,1080,gun,210,11,625,332,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5370.jpg,1920,1080,gun,1409,496,1750,795,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5371.jpg,1920,1080,gun,229,79,675,368,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5372.jpg,1920,1080,gun,0,60,730,634,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5379.jpg,1920,1080,gun,618,11,1005,771,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5380.jpg,1920,1080,gun,553,276,702,467,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5385.jpg,1920,1080,gun,1118,255,1258,463,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5387.jpg,1920,1080,pistol,722,418,1066,830,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5388.jpg,1920,1080,gun,681,190,1126,519,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5390.jpg,1920,1080,gun,570,318,920,616,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5393.jpg,1920,1080,gun,617,137,834,286,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5400.jpg,1920,1080,pistol,624,283,934,611,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5402.jpg,1920,1080,gun,352,242,672,759,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5413.jpg,1920,1080,gun,1295,236,1612,744,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5417.jpg,1920,1080,gun,521,299,1328,814,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5417.jpg,1920,1080,pistol,448,735,630,955,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5430.jpg,1920,1080,gun,1115,250,1329,456,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5436.jpg,1920,1080,gun,119,229,1234,1034,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5460.jpg,1920,1080,gun,781,11,1220,354,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5466.jpg,1920,1080,pistol,689,248,1290,894,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5475.jpg,300,168,pistol,0,32,45,70,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5481.jpg,1920,1080,gun,901,257,1247,517,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5485.jpg,1920,1080,gun,812,313,1090,803,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5497.jpg,275,183,pistol,7,9,150,145,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5500.jpg,1920,1080,gun,478,233,826,855,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5503.jpg,1920,1080,gun,320,38,854,1062,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5504.jpg,1920,1080,gun,353,12,812,864,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5507.jpg,1920,1080,gun,289,340,505,751,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5510.jpg,259,194,pistol,34,47,64,71,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5513.jpg,1920,1080,gun,368,447,1368,1006,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5513.jpg,1920,1080,gun,996,327,1495,612,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5513.jpg,1920,1080,gun,1204,300,1439,459,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5514.jpg,1920,1080,gun,962,0,1226,379,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5525.jpg,1920,1080,gun,640,349,829,518,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5533.jpg,1920,1080,gun,341,514,597,701,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5534.jpg,1920,1080,gun,140,521,389,718,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5534.jpg,1920,1080,gun,1090,504,1309,910,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5536.jpg,1920,1080,gun,191,273,586,568,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5536.jpg,1920,1080,gun,1031,404,1613,832,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5540.jpg,1920,1080,gun,1267,315,1357,449,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5551.jpg,1920,1080,gun,105,169,1228,828,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5568.jpg,1920,1080,gun,788,456,1503,1020,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5569.jpg,1920,1080,gun,388,254,1071,1014,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5572.jpg,1920,1080,gun,372,260,1223,783,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5575.jpg,1920,1080,gun,465,319,1173,961,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5593.jpg,1920,1080,gun,247,393,1575,1133,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5598.jpg,300,168,pistol,94,79,116,102,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5599.jpg,1920,1080,gun,139,21,721,1039,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W56.jpg,275,183,gun,0,18,146,131,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5601.jpg,1920,1080,gun,474,44,1103,935,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5605.jpg,1920,1080,gun,771,262,1579,845,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5612.jpg,1920,1080,gun,51,0,1902,1088,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5629.jpg,1920,1080,pistol,330,5,1116,1079,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5634.jpg,1920,1080,gun,0,349,1000,1000,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5637.jpg,1920,1080,gun,1150,143,1402,374,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5640.jpg,1920,1080,gun,212,299,983,1007,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5647.jpg,1920,1080,pistol,1329,731,1610,964,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5651.jpg,1920,1080,gun,378,122,1111,801,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5661.jpg,1920,1080,gun,832,87,1127,496,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5665.jpg,1920,1080,gun,749,119,1391,789,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5666.jpg,1920,1080,gun,381,85,1786,1071,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5673.jpg,1920,1080,gun,826,398,1141,918,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5683.jpg,1920,1080,pistol,752,762,932,951,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5692.jpg,1920,1080,pistol,521,543,821,803,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5693.jpg,1920,1080,pistol,464,555,766,801,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5700.jpg,1920,1080,gun,1020,658,1578,1051,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5701.jpg,1920,1080,gun,163,397,591,743,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5701.jpg,1920,1080,gun,1063,308,1285,494,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5702.jpg,1920,1080,gun,225,70,583,637,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5706.jpg,1920,1080,pistol,659,451,1332,977,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5708.jpg,179,282,pistol,122,8,166,68,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5716.jpg,1920,1080,pistol,913,677,1223,1040,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5717.jpg,1920,1080,pistol,871,527,1052,716,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5717.jpg,1920,1080,pistol,1021,435,1226,636,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5726.jpg,1920,1080,pistol,273,150,771,592,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5728.jpg,1920,1080,gun,326,140,1482,944,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5733.jpg,1920,1080,gun,308,413,834,752,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5737.jpg,1920,1080,gun,712,410,1100,798,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5744.jpg,1920,1080,pistol,687,150,1030,455,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5747.jpg,1920,1080,pistol,782,317,1060,623,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5754.jpg,1920,1080,pistol,635,421,928,669,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5755.jpg,1920,1080,pistol,59,487,460,884,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5758.jpg,1920,1080,pistol,683,198,951,469,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5762.jpg,1920,1080,pistol,1351,475,1516,754,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5776.jpg,1920,1080,gun,461,253,1667,991,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5781.jpg,1920,1080,gun,423,0,1914,1172,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5785.jpg,1920,1080,gun,761,455,1183,740,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5786.jpg,306,164,pistol,195,8,281,106,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5792.jpg,1920,1080,gun,134,245,983,758,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5794.jpg,1920,1080,gun,101,0,1151,698,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5795.jpg,1280,720,gun,721,319,1053,715,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5798.jpg,1280,720,gun,365,31,643,388,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W58.jpg,265,190,pistol,68,19,193,120,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5804.jpg,1280,720,gun,366,184,822,545,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5816.jpg,1280,720,gun,482,262,1074,654,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W582.jpg,288,175,gun,62,49,222,177,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5827.jpg,1280,720,pistol,864,250,1214,502,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5838.jpg,1280,720,pistol,413,31,846,366,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5841.jpg,600,420,pistol,115,46,564,417,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5850.jpg,1920,1080,gun,777,400,1281,771,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5855.jpg,1920,1080,gun,355,132,1154,693,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W586.jpg,259,194,gun,36,30,258,184,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5867.jpg,1920,1080,gun,37,643,612,1040,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W588.jpg,259,194,gun,28,7,166,189,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5885.jpg,1920,1080,gun,678,172,1187,1089,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5886.jpg,620,449,pistol,120,56,375,278,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5896.jpg,1920,1080,gun,736,395,1915,1097,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5901.jpg,1920,1080,gun,492,295,1311,832,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5927.jpg,0,0,pistol,28,60,567,577,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5928.jpg,0,0,pistol,282,809,396,929,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5942.jpg,0,0,gun,69,80,171,258,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5956.jpg,0,0,gun,512,39,1103,1072,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5960.jpg,0,0,gun,92,238,883,692,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5963.jpg,310,163,pistol,143,57,219,133,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5969.jpg,0,0,gun,792,627,959,804,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5970.jpg,0,0,gun,0,97,1084,729,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5977.jpg,0,0,gun,21,74,529,404,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5981.jpg,0,0,pistol,209,27,832,594,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5985.jpg,0,0,gun,344,112,988,601,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5986.jpg,0,0,gun,344,112,988,601,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W5996.jpg,0,0,gun,392,80,1136,524,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6022.jpg,0,0,gun,479,288,953,573,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6028.jpg,0,0,gun,95,156,464,358,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6042.jpg,0,0,gun,44,231,984,783,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6045.jpg,0,0,pistol,87,381,163,488,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6047.jpg,1020,1390,pistol,172,696,412,985,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6051.jpg,0,0,gun,0,770,2231,2171,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W606.jpg,260,194,gun,24,40,228,198,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6060.jpg,0,0,gun,16,16,396,297,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6064.jpg,0,0,pistol,634,406,814,543,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6067.jpg,0,0,gun,25,46,568,378,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6089.jpg,0,0,gun,12,50,258,387,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6091.jpg,216,233,pistol,30,25,143,142,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6095.jpg,0,0,gun,331,400,1568,1400,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6096.jpg,0,0,gun,31,168,122,306,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6097.jpg,0,0,gun,10,22,450,334,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6106.jpg,0,0,gun,73,54,342,280,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6107.jpg,0,0,pistol,130,40,283,179,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6117.jpg,0,0,pistol,129,188,248,299,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6121.jpg,0,0,gun,172,203,594,451,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6124.jpg,800,457,pistol,53,15,241,171,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6125.jpg,0,0,gun,94,48,282,166,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6132.jpg,0,0,gun,354,184,845,491,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6136.jpg,0,0,gun,339,159,653,389,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6140.jpg,0,0,gun,37,0,597,341,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6142.jpg,0,0,gun,47,50,997,636,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6148.jpg,0,0,gun,318,87,952,468,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6154.jpg,0,0,gun,71,64,283,199,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6163.jpg,0,0,gun,347,81,544,329,1
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W6165.jpg,0,0,gun,231,187,797,559,1
